song_group	added_at	is_local	primary_color	added_by.href	added_by.id	added_by.type	added_by.uri	added_by.external_urls.spotify	track.artists	track.available_markets	track.disc_number	track.duration_ms	track.episode	track.explicit	track.href	track.id	track.is_local	track.name	track.popularity	track.preview_url	track.track	track.track_number	track.type	track.uri	track.album.album_type	track.album.artists	track.album.available_markets	track.album.href	track.album.id	track.album.images	track.album.name	track.album.release_date	track.album.release_date_precision	track.album.total_tracks	track.album.type	track.album.uri	track.album.external_urls.spotify	track.external_ids.isrc	track.external_urls.spotify	video_thumbnail.url	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	type	uri	track_href	analysis_url	duration_ms	time_signature	id	value	year	release_date
popular	2017-07-01T16:18:36Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	0D2UIFvpE0xb5wEgWrpps2	NA	Sweetheart	42	NA	NA	NA	NA	NA	NA			NA	NA		Franke & The Knockouts (Original Recording Remastered)	1981	NA	10	NA	NA	NA	NA	NA	NA	0.598	0.848	9	-6.934	1	0.042	0.0151	0.00545	0.0748	0.714	144.562	audio_features	spotify:track:0D2UIFvpE0xb5wEgWrpps2	https://api.spotify.com/v1/tracks/0D2UIFvpE0xb5wEgWrpps2	https://api.spotify.com/v1/audio-analysis/0D2UIFvpE0xb5wEgWrpps2	251293	3	0D2UIFvpE0xb5wEgWrpps2	NA	1981	1981
popular	2017-07-01T16:23:05Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	4XZzz3KpYL7TSzRmSaIuiE	NA	Somebody's Knockin'	50	NA	NA	NA	NA	NA	NA			NA	NA		The Best Of Terri Gibbs	1985-01-01	NA	10	NA	NA	NA	NA	NA	NA	0.699	0.515	11	-10.816	0	0.0299	0.233	2.56e-6	0.0888	0.734	95.044	audio_features	spotify:track:4XZzz3KpYL7TSzRmSaIuiE	https://api.spotify.com/v1/tracks/4XZzz3KpYL7TSzRmSaIuiE	https://api.spotify.com/v1/audio-analysis/4XZzz3KpYL7TSzRmSaIuiE	181667	4	4XZzz3KpYL7TSzRmSaIuiE	NA	1981	1985
popular	2017-06-29T20:13:04Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	17M1JFSr2eEvo5dQnCIQim	NA	More Than I Can Say - Remastered	57	NA	NA	NA	NA	NA	NA			NA	NA		The Show Must Go On: The Leo Sayer Anthology	1996	NA	39	NA	NA	NA	NA	NA	NA	0.726	0.506	10	-12.77	1	0.0239	0.213	3.41e-5	0.332	0.72	96.5	audio_features	spotify:track:17M1JFSr2eEvo5dQnCIQim	https://api.spotify.com/v1/tracks/17M1JFSr2eEvo5dQnCIQim	https://api.spotify.com/v1/audio-analysis/17M1JFSr2eEvo5dQnCIQim	222133	4	17M1JFSr2eEvo5dQnCIQim	NA	1981	1996
popular	2017-06-29T20:13:04Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	1DXxj6IzzomGSh22arlw5T	NA	Together	0	NA	NA	NA	NA	NA	NA			NA	NA		City Nights	2010-09-10	NA	8	NA	NA	NA	NA	NA	NA	0.581	0.385	3	-14.67	1	0.0347	0.293	0	0.093	0.597	86.381	audio_features	spotify:track:1DXxj6IzzomGSh22arlw5T	https://api.spotify.com/v1/tracks/1DXxj6IzzomGSh22arlw5T	https://api.spotify.com/v1/audio-analysis/1DXxj6IzzomGSh22arlw5T	265733	4	1DXxj6IzzomGSh22arlw5T	NA	1981	2010
popular	2017-06-29T20:13:04Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	4hWUOIDHda9XOb1zDchftP	NA	Too Much Time On My Hands	61	NA	NA	NA	NA	NA	NA			NA	NA		Paradise Theatre	1981-01-01	NA	11	NA	NA	NA	NA	NA	NA	0.799	0.404	11	-13.597	0	0.0461	0.11	0	0.387	0.893	131.012	audio_features	spotify:track:4hWUOIDHda9XOb1zDchftP	https://api.spotify.com/v1/tracks/4hWUOIDHda9XOb1zDchftP	https://api.spotify.com/v1/audio-analysis/4hWUOIDHda9XOb1zDchftP	271267	4	4hWUOIDHda9XOb1zDchftP	NA	1981	1981
popular	2017-06-29T20:13:04Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	0xLqQHCRrQUxqarMGsUoTM	NA	What Are We Doin' In Love - Remastered 2006	0	NA	NA	NA	NA	NA	NA			NA	NA		Number Ones	2006-01-01	NA	16	NA	NA	NA	NA	NA	NA	0.566	0.339	1	-10.596	1	0.0286	0.489	0	0.0868	0.34	130.614	audio_features	spotify:track:0xLqQHCRrQUxqarMGsUoTM	https://api.spotify.com/v1/tracks/0xLqQHCRrQUxqarMGsUoTM	https://api.spotify.com/v1/audio-analysis/0xLqQHCRrQUxqarMGsUoTM	178840	4	0xLqQHCRrQUxqarMGsUoTM	NA	1981	2006
popular	2017-06-29T20:13:04Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	11Uatd4av1y0YD2x0mQvao	NA	Who's Crying Now	38	NA	NA	NA	NA	NA	NA			NA	NA		The Essential Journey	2001-10-16	NA	32	NA	NA	NA	NA	NA	NA	0.568	0.605	9	-7.43	0	0.0286	0.107	0	0.117	0.403	122.041	audio_features	spotify:track:11Uatd4av1y0YD2x0mQvao	https://api.spotify.com/v1/tracks/11Uatd4av1y0YD2x0mQvao	https://api.spotify.com/v1/audio-analysis/11Uatd4av1y0YD2x0mQvao	301133	4	11Uatd4av1y0YD2x0mQvao	NA	1981	2001
popular	2017-06-29T20:13:04Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	1HVTaF4KPEXKJ37gDh8BhR	NA	De Do Do Do, De Da Da Da	38	NA	NA	NA	NA	NA	NA			NA	NA		The Very Best Of Sting And The Police	2002-01-01	NA	18	NA	NA	NA	NA	NA	NA	0.785	0.486	9	-10.37	1	0.0507	0.0517	0.0343	0.33	0.86	147.715	audio_features	spotify:track:1HVTaF4KPEXKJ37gDh8BhR	https://api.spotify.com/v1/tracks/1HVTaF4KPEXKJ37gDh8BhR	https://api.spotify.com/v1/audio-analysis/1HVTaF4KPEXKJ37gDh8BhR	246840	4	1HVTaF4KPEXKJ37gDh8BhR	NA	1981	2002
popular	2017-06-29T20:13:04Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	2Go3GgCcMjtZVdLUo2CI63	NA	This Little Girl	40	NA	NA	NA	NA	NA	NA			NA	NA		The Best Of Gary U S Bonds	2004-10-01	NA	10	NA	NA	NA	NA	NA	NA	0.505	0.898	11	-7.511	1	0.0452	0.0635	0	0.28	0.859	145.465	audio_features	spotify:track:2Go3GgCcMjtZVdLUo2CI63	https://api.spotify.com/v1/tracks/2Go3GgCcMjtZVdLUo2CI63	https://api.spotify.com/v1/audio-analysis/2Go3GgCcMjtZVdLUo2CI63	222707	4	2Go3GgCcMjtZVdLUo2CI63	NA	1981	2004
popular	2017-06-29T20:13:04Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	6v0WLvjyQT398T4C0eMmKi	NA	Stop Draggin' My Heart Around (with Tom Petty and The Heartbreakers)	43	NA	NA	NA	NA	NA	NA			NA	NA		Timespace - The Best Of Stevie Nicks	1991-08-30	NA	14	NA	NA	NA	NA	NA	NA	0.687	0.603	4	-8.384	0	0.0238	0.0348	4.48e-4	0.172	0.759	106.952	audio_features	spotify:track:6v0WLvjyQT398T4C0eMmKi	https://api.spotify.com/v1/tracks/6v0WLvjyQT398T4C0eMmKi	https://api.spotify.com/v1/audio-analysis/6v0WLvjyQT398T4C0eMmKi	244747	4	6v0WLvjyQT398T4C0eMmKi	NA	1981	1991
popular	2017-06-29T20:13:04Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	2xKMAank7uRw7EHAl06Y3g	NA	Giving It Up For Your Love	32	NA	NA	NA	NA	NA	NA			NA	NA		Lost Hits Of The 80's (All Original Artists & Versions)	2010-01-01	NA	20	NA	NA	NA	NA	NA	NA	0.796	0.69	0	-10.972	1	0.0376	0.304	3.14e-5	0.17	0.827	107.49	audio_features	spotify:track:2xKMAank7uRw7EHAl06Y3g	https://api.spotify.com/v1/tracks/2xKMAank7uRw7EHAl06Y3g	https://api.spotify.com/v1/audio-analysis/2xKMAank7uRw7EHAl06Y3g	224400	4	2xKMAank7uRw7EHAl06Y3g	NA	1981	2010
popular	2017-06-29T20:13:04Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	6IXSfTzUjEsKc9iOvDkIx4	NA	A Little in Love - 1987 Remaster	31	NA	NA	NA	NA	NA	NA			NA	NA		Love Songs	1981-06-15	NA	20	NA	NA	NA	NA	NA	NA	0.682	0.674	7	-10.39	1	0.0274	0.0391	0	0.307	0.921	117.289	audio_features	spotify:track:6IXSfTzUjEsKc9iOvDkIx4	https://api.spotify.com/v1/tracks/6IXSfTzUjEsKc9iOvDkIx4	https://api.spotify.com/v1/audio-analysis/6IXSfTzUjEsKc9iOvDkIx4	219533	4	6IXSfTzUjEsKc9iOvDkIx4	NA	1981	1981
popular	2017-06-29T20:13:04Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	7cUvlb50AEfYqfUfUJt4t2	NA	America	0	NA	NA	NA	NA	NA	NA			NA	NA		THE GREATEST HITS 1966 - 1992	1973	NA	37	NA	NA	NA	NA	NA	NA	0.557	0.47	0	-14.928	1	0.0316	0.0041	1.27e-5	0.122	0.195	125.892	audio_features	spotify:track:7cUvlb50AEfYqfUfUJt4t2	https://api.spotify.com/v1/tracks/7cUvlb50AEfYqfUfUJt4t2	https://api.spotify.com/v1/audio-analysis/7cUvlb50AEfYqfUfUJt4t2	259467	4	7cUvlb50AEfYqfUfUJt4t2	NA	1981	1973
popular	2017-06-29T20:13:04Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	7CN7AfQnKOpGHivXhk8vwT	NA	Ain't Even Done With The Night	34	NA	NA	NA	NA	NA	NA			NA	NA		The Best That I Could Do 1978 - 1988	1997-01-01	NA	14	NA	NA	NA	NA	NA	NA	0.801	0.561	11	-10.521	1	0.0304	0.222	7.55e-4	0.147	0.835	120.55	audio_features	spotify:track:7CN7AfQnKOpGHivXhk8vwT	https://api.spotify.com/v1/tracks/7CN7AfQnKOpGHivXhk8vwT	https://api.spotify.com/v1/audio-analysis/7CN7AfQnKOpGHivXhk8vwT	276160	4	7CN7AfQnKOpGHivXhk8vwT	NA	1981	1997
popular	2017-06-29T20:13:04Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	5fnOrhQ4KgT5irGCjIccGH	NA	Arthur's Theme (Best That You Can Do)	73	NA	NA	NA	NA	NA	NA			NA	NA		Arthur - The Album [Original Soundtrack]	1981	NA	9	NA	NA	NA	NA	NA	NA	0.526	0.515	9	-11.169	1	0.0389	0.169	8.16e-4	0.181	0.518	136.543	audio_features	spotify:track:5fnOrhQ4KgT5irGCjIccGH	https://api.spotify.com/v1/tracks/5fnOrhQ4KgT5irGCjIccGH	https://api.spotify.com/v1/audio-analysis/5fnOrhQ4KgT5irGCjIccGH	234493	4	5fnOrhQ4KgT5irGCjIccGH	NA	1981	1981
popular	2017-06-29T21:26:25Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	5fnOrhQ4KgT5irGCjIccGH	NA	Arthur's Theme (Best That You Can Do)	73	NA	NA	NA	NA	NA	NA			NA	NA		Arthur - The Album [Original Soundtrack]	1981	NA	9	NA	NA	NA	NA	NA	NA	0.526	0.515	9	-11.169	1	0.0389	0.169	8.16e-4	0.181	0.518	136.543	audio_features	spotify:track:5fnOrhQ4KgT5irGCjIccGH	https://api.spotify.com/v1/tracks/5fnOrhQ4KgT5irGCjIccGH	https://api.spotify.com/v1/audio-analysis/5fnOrhQ4KgT5irGCjIccGH	234493	4	5fnOrhQ4KgT5irGCjIccGH	NA	1982	1981
popular	2017-06-29T20:13:04Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	1MbQvPbGV8ZtdvnqvnO8Po	NA	Another One Bites The Dust - Remastered	34	NA	NA	NA	NA	NA	NA			NA	NA		Greatest Hits - We Will Rock You Edition	2004	NA	19	NA	NA	NA	NA	NA	NA	0.945	0.392	5	-10.757	0	0.159	0.0384	0.378	0.132	0.807	110.11	audio_features	spotify:track:1MbQvPbGV8ZtdvnqvnO8Po	https://api.spotify.com/v1/tracks/1MbQvPbGV8ZtdvnqvnO8Po	https://api.spotify.com/v1/audio-analysis/1MbQvPbGV8ZtdvnqvnO8Po	214960	4	1MbQvPbGV8ZtdvnqvnO8Po	NA	1981	2004
popular	2017-06-29T20:13:04Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	2gQsUHVFY4tpXc3AFU2mcS	NA	Games People Play	58	NA	NA	NA	NA	NA	NA			NA	NA		The Turn Of A Friendly Card (Expanded Edition)	1980-11-01	NA	17	NA	NA	NA	NA	NA	NA	0.721	0.69	11	-10.533	0	0.0339	0.189	4.14e-6	0.138	0.684	132.019	audio_features	spotify:track:2gQsUHVFY4tpXc3AFU2mcS	https://api.spotify.com/v1/tracks/2gQsUHVFY4tpXc3AFU2mcS	https://api.spotify.com/v1/audio-analysis/2gQsUHVFY4tpXc3AFU2mcS	263107	4	2gQsUHVFY4tpXc3AFU2mcS	NA	1981	1980
popular	2017-06-29T20:13:04Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	4HqdBSLBoGNP3dg7KB8A6R	NA	I Can't Stand It	24	NA	NA	NA	NA	NA	NA			NA	NA		The Cream Of Clapton	1995-03-07	NA	19	NA	NA	NA	NA	NA	NA	0.844	0.575	9	-12.923	0	0.0373	0.272	0.245	0.0487	0.83	120.308	audio_features	spotify:track:4HqdBSLBoGNP3dg7KB8A6R	https://api.spotify.com/v1/tracks/4HqdBSLBoGNP3dg7KB8A6R	https://api.spotify.com/v1/audio-analysis/4HqdBSLBoGNP3dg7KB8A6R	249173	4	4HqdBSLBoGNP3dg7KB8A6R	NA	1981	1995
popular	2017-06-29T20:13:04Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	3O454S9h7LuY4x6cBpnVDv	NA	While You See A Chance	0	NA	NA	NA	NA	NA	NA			NA	NA		Arc Of A Diver	1980-01-01	NA	7	NA	NA	NA	NA	NA	NA	0.611	0.584	2	-12.108	1	0.0279	0.304	3.32e-4	0.0578	0.421	128.575	audio_features	spotify:track:3O454S9h7LuY4x6cBpnVDv	https://api.spotify.com/v1/tracks/3O454S9h7LuY4x6cBpnVDv	https://api.spotify.com/v1/audio-analysis/3O454S9h7LuY4x6cBpnVDv	313493	4	3O454S9h7LuY4x6cBpnVDv	NA	1981	1980
popular	2017-06-29T20:13:04Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	7wjbLPHL7zD3shAhD8asZb	NA	Master Blaster (Jammin') - Single Version	0	NA	NA	NA	NA	NA	NA			NA	NA		The Definitive Collection	2002-10-29	NA	21	NA	NA	NA	NA	NA	NA	0.882	0.507	5	-11.206	0	0.0549	0.0353	5.44e-4	0.274	0.968	131.098	audio_features	spotify:track:7wjbLPHL7zD3shAhD8asZb	https://api.spotify.com/v1/tracks/7wjbLPHL7zD3shAhD8asZb	https://api.spotify.com/v1/audio-analysis/7wjbLPHL7zD3shAhD8asZb	291693	4	7wjbLPHL7zD3shAhD8asZb	NA	1981	2002
popular	2017-06-29T20:13:04Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	0uxKo4PZ00H2mnxffpmVog	NA	Hello Again	0	NA	NA	NA	NA	NA	NA			NA	NA		THE GREATEST HITS 1966 - 1992	1973	NA	37	NA	NA	NA	NA	NA	NA	0.154	0.122	0	-19.257	1	0.0307	0.513	6.5e-5	0.11	0.0911	53.674	audio_features	spotify:track:0uxKo4PZ00H2mnxffpmVog	https://api.spotify.com/v1/tracks/0uxKo4PZ00H2mnxffpmVog	https://api.spotify.com/v1/audio-analysis/0uxKo4PZ00H2mnxffpmVog	245093	4	0uxKo4PZ00H2mnxffpmVog	NA	1981	1973
popular	2017-06-29T20:13:04Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	0NCxcWPutukODIxeSi6bho	NA	Don't Stand So Close To Me	40	NA	NA	NA	NA	NA	NA			NA	NA		The Very Best Of Sting And The Police	2002-01-01	NA	18	NA	NA	NA	NA	NA	NA	0.792	0.532	2	-8.66	1	0.054	0.0433	0.00307	0.0369	0.595	140.384	audio_features	spotify:track:0NCxcWPutukODIxeSi6bho	https://api.spotify.com/v1/tracks/0NCxcWPutukODIxeSi6bho	https://api.spotify.com/v1/audio-analysis/0NCxcWPutukODIxeSi6bho	239733	4	0NCxcWPutukODIxeSi6bho	NA	1981	2002
popular	2017-06-29T20:13:04Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	4GsFbkHkoXCPIIVal984Ks	NA	Hey Nineteen	26	NA	NA	NA	NA	NA	NA			NA	NA		Citizen 1972-1980	1993-12-15	NA	66	NA	NA	NA	NA	NA	NA	0.949	0.259	2	-16.48	1	0.0681	0.0123	0.00131	0.0361	0.738	119.654	audio_features	spotify:track:4GsFbkHkoXCPIIVal984Ks	https://api.spotify.com/v1/tracks/4GsFbkHkoXCPIIVal984Ks	https://api.spotify.com/v1/audio-analysis/4GsFbkHkoXCPIIVal984Ks	306467	4	4GsFbkHkoXCPIIVal984Ks	NA	1981	1993
popular	2017-06-29T20:13:04Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	6o2NonhsBO71qyrCoPcu1g	NA	I Ain't Gonna Stand For It	38	NA	NA	NA	NA	NA	NA			NA	NA		Hotter Than July	1980-09-29	NA	10	NA	NA	NA	NA	NA	NA	0.731	0.434	9	-15.186	1	0.0309	2.75e-4	0.00889	0.144	0.83	113.587	audio_features	spotify:track:6o2NonhsBO71qyrCoPcu1g	https://api.spotify.com/v1/tracks/6o2NonhsBO71qyrCoPcu1g	https://api.spotify.com/v1/audio-analysis/6o2NonhsBO71qyrCoPcu1g	279000	4	6o2NonhsBO71qyrCoPcu1g	NA	1981	1980
popular	2017-12-26T13:23:08Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	32fKHW6Eac4yBXn9WY7Aic	NA	All Those Years Ago - Remastered 2004	1	NA	NA	NA	NA	NA	NA			NA	NA		Somewhere In England	1981-06-01	NA	12	NA	NA	NA	NA	NA	NA	0.555	0.639	2	-6.832	1	0.033	0.137	1.99e-5	0.0733	0.518	125.77	audio_features	spotify:track:32fKHW6Eac4yBXn9WY7Aic	https://api.spotify.com/v1/tracks/32fKHW6Eac4yBXn9WY7Aic	https://api.spotify.com/v1/audio-analysis/32fKHW6Eac4yBXn9WY7Aic	227320	4	32fKHW6Eac4yBXn9WY7Aic	NA	1981	1981
popular	2017-06-29T20:13:04Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	49HfSdzgsXmzbZPMZ560Xn	NA	Step By Step	48	NA	NA	NA	NA	NA	NA			NA	NA		Step By Step	1981-07-31	NA	10	NA	NA	NA	NA	NA	NA	0.63	0.691	7	-7.563	1	0.0295	0.174	3.1e-6	0.0498	0.655	76.945	audio_features	spotify:track:49HfSdzgsXmzbZPMZ560Xn	https://api.spotify.com/v1/tracks/49HfSdzgsXmzbZPMZ560Xn	https://api.spotify.com/v1/audio-analysis/49HfSdzgsXmzbZPMZ560Xn	220707	4	49HfSdzgsXmzbZPMZ560Xn	NA	1981	1981
popular	2017-06-29T20:13:04Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	2H5BRl8I6IveJ6BgC7FpqQ	NA	The Stroke	0	NA	NA	NA	NA	NA	NA			NA	NA		Don't Say No	1981	NA	10	NA	NA	NA	NA	NA	NA	0.701	0.452	7	-12.252	0	0.0842	0.593	0	0.506	0.735	91.33	audio_features	spotify:track:2H5BRl8I6IveJ6BgC7FpqQ	https://api.spotify.com/v1/tracks/2H5BRl8I6IveJ6BgC7FpqQ	https://api.spotify.com/v1/audio-analysis/2H5BRl8I6IveJ6BgC7FpqQ	218333	4	2H5BRl8I6IveJ6BgC7FpqQ	NA	1981	1981
popular	2017-06-29T20:13:04Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	0WrYThGLW0MmOywfNOMtiZ	NA	Feels So Right	0	NA	NA	NA	NA	NA	NA			NA	NA		The Essential Alabama	2005-05-17	NA	44	NA	NA	NA	NA	NA	NA	0.461	0.311	3	-16.03	1	0.0251	0.447	0.00738	0.112	0.376	90.533	audio_features	spotify:track:0WrYThGLW0MmOywfNOMtiZ	https://api.spotify.com/v1/tracks/0WrYThGLW0MmOywfNOMtiZ	https://api.spotify.com/v1/audio-analysis/0WrYThGLW0MmOywfNOMtiZ	215413	4	0WrYThGLW0MmOywfNOMtiZ	NA	1981	2005
popular	2017-06-29T20:13:04Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	38705PDjZZVeWxfTRsTlJr	NA	Sweet Baby	59	NA	NA	NA	NA	NA	NA			NA	NA		The Clarke/Duke Project	1981	NA	9	NA	NA	NA	NA	NA	NA	0.622	0.368	4	-14.22	1	0.0594	0.338	0	0.23	0.266	72.764	audio_features	spotify:track:38705PDjZZVeWxfTRsTlJr	https://api.spotify.com/v1/tracks/38705PDjZZVeWxfTRsTlJr	https://api.spotify.com/v1/audio-analysis/38705PDjZZVeWxfTRsTlJr	227200	4	38705PDjZZVeWxfTRsTlJr	NA	1981	1981
popular	2017-06-29T20:13:04Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	4Vl4sf0EljY8GxAyjqJD6p	NA	Same Old Lang Syne	37	NA	NA	NA	NA	NA	NA			NA	NA		Portrait: The Music Of Dan Fogelberg From 1972-1997	1997	NA	62	NA	NA	NA	NA	NA	NA	0.438	0.464	0	-9.131	1	0.0277	0.78	2.74e-6	0.161	0.288	106.937	audio_features	spotify:track:4Vl4sf0EljY8GxAyjqJD6p	https://api.spotify.com/v1/tracks/4Vl4sf0EljY8GxAyjqJD6p	https://api.spotify.com/v1/audio-analysis/4Vl4sf0EljY8GxAyjqJD6p	320893	4	4Vl4sf0EljY8GxAyjqJD6p	NA	1981	1997
popular	2017-06-29T20:13:04Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	7bvL5jBJx2x2kZJ4JGo643	NA	Cool Love	16	NA	NA	NA	NA	NA	NA			NA	NA		Want You Tonight	2000-01-01	NA	9	NA	NA	NA	NA	NA	NA	0.646	0.48	11	-13.01	1	0.029	0.138	1.01e-4	0.273	0.369	106.729	audio_features	spotify:track:7bvL5jBJx2x2kZJ4JGo643	https://api.spotify.com/v1/tracks/7bvL5jBJx2x2kZJ4JGo643	https://api.spotify.com/v1/audio-analysis/7bvL5jBJx2x2kZJ4JGo643	234760	3	7bvL5jBJx2x2kZJ4JGo643	NA	1981	2000
popular	2017-06-29T20:13:04Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	5SH0iYTvTIu6rDnA3q6W06	NA	Hold On Tight	0	NA	NA	NA	NA	NA	NA			NA	NA		All Over The World: The Very Best Of ELO	2005	NA	20	NA	NA	NA	NA	NA	NA	0.468	0.894	7	-7.673	1	0.0667	0.101	1.2e-6	0.377	0.775	145.085	audio_features	spotify:track:5SH0iYTvTIu6rDnA3q6W06	https://api.spotify.com/v1/tracks/5SH0iYTvTIu6rDnA3q6W06	https://api.spotify.com/v1/audio-analysis/5SH0iYTvTIu6rDnA3q6W06	186507	4	5SH0iYTvTIu6rDnA3q6W06	NA	1981	2005
popular	2017-06-29T20:13:04Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	1s0OQOEwJiCybX4adE63Tf	NA	Treat Me Right	48	NA	NA	NA	NA	NA	NA			NA	NA		Crimes Of Passion	1980-08-05	NA	10	NA	NA	NA	NA	NA	NA	0.583	0.641	2	-9.39	0	0.0334	0.107	1.31e-6	0.0606	0.436	135.013	audio_features	spotify:track:1s0OQOEwJiCybX4adE63Tf	https://api.spotify.com/v1/tracks/1s0OQOEwJiCybX4adE63Tf	https://api.spotify.com/v1/audio-analysis/1s0OQOEwJiCybX4adE63Tf	205600	4	1s0OQOEwJiCybX4adE63Tf	NA	1981	1980
popular	2017-06-29T20:13:04Z	NA	NA	NA	NA	NA	NA	NA			NA	NA	NA	NA	NA	2yRdq9IfwfURAK07TVncce	NA	Winning	0	NA	NA	NA	NA	NA	NA			NA	NA		Discover Beyond	1970	NA	5	NA	NA	NA	NA	NA	NA	0.653	0.792	2	-4.635	1	0.0286	0.0789	2.78e-4	0.0872	0.694	86.442	audio_features	spotify:track:2yRdq9IfwfURAK07TVncce	https://api.spotify.com/v1/tracks/2yRdq9IfwfURAK07TVncce	https://api.spotify.com/v1/audio-analysis/2yRdq9IfwfURAK07TVncce	206890	4	2yRdq9IfwfURAK07TVncce	NA	1981	1970
